TeamID,TEAM_NAME,PLAYER_ID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,SEASON,LeagueID,HOW_ACQUIRED
1610612746,Los Angeles Clippers,1627739,Kris Dunn,Kris,kris-dunn,8,G,6-3,205,"MAR 18, 1994",30.0,8,Providence,2024,00,Traded from UTA on 07/18/24
1610612746,Los Angeles Clippers,1642280,Trentyn Flowers,Trentyn,trentyn-flowers,9,F,6-9,185,"MAR 08, 2005",19.0,R,Adelaide,2024,00,Signed on 07/24/24
1610612746,Los Angeles Clippers,1641757,Jordan Miller,Jordan,jordan-miller,11,G,6-5,194,"JAN 23, 2000",24.0,1,Miami,2024,00,#48 Pick in 2023 Draft
1610612746,Los Angeles Clippers,1642353,Cam Christie,Cam,cam-christie,12,G,6-6,190,"JUL 24, 2005",19.0,R,Minnesota,2024,00,#46 Pick in 2024 Draft
1610612746,Los Angeles Clippers,1629611,Terance Mann,Terance,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",28.0,5,Florida State,2024,00,#48 Pick in 2019 Draft
1610612746,Los Angeles Clippers,200782,P.J. Tucker,P.J.,pj-tucker,17,F,6-5,245,"MAY 05, 1985",39.0,13,Texas,2024,00,Traded from PHI on 11/01/23
1610612746,Los Angeles Clippers,1641738,Kobe Brown,Kobe,kobe-brown,21,F,6-7,250,"JAN 01, 2000",24.0,1,Missouri,2024,00,#30 Pick in 2023 Draft
1610612746,Los Angeles Clippers,1630539,Kai Jones,Kai,kai-jones,23,C-F,6-11,221,"JAN 19, 2001",23.0,2,Texas,2024,00,Signed on 04/14/24
1610612746,Los Angeles Clippers,1626181,Norman Powell,Norman,norman-powell,24,G,6-4,215,"MAY 25, 1993",31.0,9,UCLA,2024,00,Traded from POR on 02/04/22
1610612746,Los Angeles Clippers,201587,Nicolas Batum,Nicolas,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",35.0,16,Le Mans,2024,00,Signed on 07/09/24
1610612746,Los Angeles Clippers,1627826,Ivica Zubac,Ivica,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",27.0,8,Mega Basket,2024,00,Traded from LAL on 02/07/19
1610612746,Los Angeles Clippers,1627884,Derrick Jones Jr.,Derrick,derrick-jones-jr,55,F,6-6,210,"FEB 15, 1997",27.0,8,UNLV,2024,00,Signed on 07/09/24
1610612746,Los Angeles Clippers,1629645,Kevin Porter Jr.,Kevin,kevin-porter-jr,77,G-F,6-4,203,"MAY 04, 2000",24.0,4,Southern California,2024,00,Signed on 07/10/24
1610612747,Los Angeles Lakers,1641720,Jalen Hood-Schifino,Jalen,jalen-hood-schifino,0,G,6-5,215,"JUN 19, 2003",21.0,1,Indiana,2024,00,#17 Pick in 2023 Draft
1610612747,Los Angeles Lakers,1626156,D'Angelo Russell,D'Angelo,dangelo-russell,1,G,6-3,193,"FEB 23, 1996",28.0,9,Ohio State,2024,00,Traded from MIN on 02/09/23
1610612747,Los Angeles Lakers,1629020,Jarred Vanderbilt,Jarred,jarred-vanderbilt,2,F,6-8,214,"APR 03, 1999",25.0,6,Kentucky,2024,00,Traded from UTA on 02/09/23
1610612747,Los Angeles Lakers,203076,Anthony Davis,Anthony,anthony-davis,3,F-C,6-10,253,"MAR 11, 1993",31.0,12,Kentucky,2024,00,Traded from NOP on 07/06/19
1610612747,Los Angeles Lakers,1642261,Dalton Knecht,Dalton,dalton-knecht,4,F,6-6,215,"APR 19, 2001",23.0,R,Tennessee,2024,00,#17 Pick in 2024 Draft
1610612747,Los Angeles Lakers,1629629,Cam Reddish,Cam,cam-reddish,5,F-G,6-7,217,"SEP 01, 1999",25.0,5,Duke,2024,00,Signed on 07/06/23
1610612747,Los Angeles Lakers,1629216,Gabe Vincent,Gabe,gabe-vincent,7,G,6-2,200,"JUN 14, 1996",28.0,5,California-Santa Barbara,2024,00,Signed on 07/06/23
1610612747,Los Angeles Lakers,1642355,Bronny James,Bronny,bronny-james,9,G,6-2,210,"OCT 06, 2004",20.0,R,Southern California,2024,00,#55 Pick in 2024 Draft
1610612747,Los Angeles Lakers,1631132,Christian Koloko,Christian,christian-koloko,10,C,7-0,230,"JUN 20, 2000",24.0,1,Arizona,2024,00,Signed on 09/16/24
1610612747,Los Angeles Lakers,1629637,Jaxson Hayes,Jaxson,jaxson-hayes,11,C-F,7-0,220,"MAY 23, 2000",24.0,5,Texas,2024,00,Signed on 07/06/23
1610612747,Los Angeles Lakers,1631108,Max Christie,Max,max-christie,12,G,6-5,190,"FEB 10, 2003",21.0,2,Michigan State,2024,00,#35 Pick in 2022 Draft
1610612747,Los Angeles Lakers,1630559,Austin Reaves,Austin,austin-reaves,15,G,6-5,197,"MAY 29, 1998",26.0,3,Oklahoma,2024,00,Signed on 08/03/21
1610612747,Los Angeles Lakers,1641721,Maxwell Lewis,Maxwell,maxwell-lewis,21,F,6-7,195,"JUL 27, 2002",22.0,1,Pepperdine,2024,00,Draft Rights Traded from DEN on 06/23/23
1610612747,Los Angeles Lakers,2544,LeBron James,LeBron,lebron-james,23,F,6-9,250,"DEC 30, 1984",39.0,21,St. Vincent-St. Mary HS (OH),2024,00,Signed on 07/09/18
1610612747,Los Angeles Lakers,1629060,Rui Hachimura,Rui,rui-hachimura,28,F,6-8,230,"FEB 08, 1998",26.0,5,Gonzaga,2024,00,Traded from WAS on 01/23/23
1610612747,Los Angeles Lakers,1626174,Christian Wood,Christian,christian-wood,35,F,6-8,214,"SEP 27, 1995",29.0,8,UNLV,2024,00,Signed on 09/06/23
1610612747,Los Angeles Lakers,1642439,Quincy Olivari,Quincy,quincy-olivari,41,G,6-3,,"MAY 27, 2001",23.0,R,Xavier,2024,00,Signed on 08/13/24
1610612747,Los Angeles Lakers,1642422,Armel Traoré,Armel,armel-traoré,94,F,6-8,215,"JAN 23, 2003",21.0,R,ADA Blois,2024,00,Signed on 07/03/24
1610612748,Miami Heat,1626196,Josh Richardson,Josh,josh-richardson,0,G,6-5,200,"SEP 15, 1993",31.0,9,Tennessee,2024,00,Signed on 07/02/23
1610612748,Miami Heat,1626179,Terry Rozier,Terry,terry-rozier,2,G,6-1,190,"MAR 17, 1994",30.0,9,Louisville,2024,00,Traded from CHA on 01/23/24
1610612748,Miami Heat,1631107,Nikola Jović,Nikola,nikola-jović,5,F,6-10,205,"JUN 09, 2003",21.0,2,Mega Basket,2024,00,#27 Pick in 2022 Draft
1610612748,Miami Heat,1642276,Kel'el Ware,Kel'el,kelel-ware,7,C,7-0,230,"APR 20, 2004",20.0,R,Indiana,2024,00,#15 Pick in 2024 Draft
1610612748,Miami Heat,1630528,Josh Christopher,Josh,josh-christopher,8,G,6-4,215,"DEC 08, 2001",22.0,2,Arizona State,2024,00,Signed on 07/25/24
1610612748,Miami Heat,1641796,Pelle Larsson,Pelle,pelle-larsson,9,G,6-5,215,"FEB 23, 2001",23.0,R,Arizona,2024,00,Draft Rights Traded from HOU on 06/27/24
1610612748,Miami Heat,1631170,Jaime Jaquez Jr.,Jaime,jaime-jaquez-jr,11,G,6-6,225,"FEB 18, 2001",23.0,1,UCLA,2024,00,#18 Pick in 2023 Draft
1610612748,Miami Heat,1630696,Dru Smith,Dru,dru-smith,12,G,6-2,203,"DEC 30, 1997",26.0,2,Missouri,2024,00,Signed on 07/01/23
1610612748,Miami Heat,1628389,Bam Adebayo,Bam,bam-adebayo,13,C-F,6-9,255,"JUL 18, 1997",27.0,7,Kentucky,2024,00,#14 Pick in 2017 Draft
1610612748,Miami Heat,1629639,Tyler Herro,Tyler,tyler-herro,14,G,6-5,195,"JAN 20, 2000",24.0,5,Kentucky,2024,00,#13 Pick in 2019 Draft
1610612748,Miami Heat,1642352,Keshad Johnson,Keshad,keshad-johnson,16,F,6-7,225,"JUN 23, 2001",23.0,R,Arizona,2024,00,Signed on 07/01/24
1610612748,Miami Heat,202692,Alec Burks,Alec,alec-burks,18,G,6-5,214,"JUL 20, 1991",33.0,13,Colorado,2024,00,Signed on 07/04/24
1610612748,Miami Heat,202710,Jimmy Butler,Jimmy,jimmy-butler,22,F,6-7,230,"SEP 14, 1989",35.0,13,Marquette,2024,00,Traded from PHI on 07/06/19
1610612748,Miami Heat,1629312,Haywood Highsmith,Haywood,haywood-highsmith,24,F,6-5,220,"DEC 09, 1996",27.0,4,Wheeling Jesuit,2024,00,Signed on 12/30/21
1610612748,Miami Heat,1628418,Thomas Bryant,Thomas,thomas-bryant,31,C-F,6-10,248,"JUL 31, 1997",27.0,7,Indiana,2024,00,Signed on 07/02/23
1610612748,Miami Heat,201567,Kevin Love,Kevin,kevin-love,42,F-C,6-8,251,"SEP 07, 1988",36.0,16,UCLA,2024,00,Signed on 02/20/23
1610612748,Miami Heat,1629130,Duncan Robinson,Duncan,duncan-robinson,55,F,6-7,215,"APR 22, 1994",30.0,6,Michigan,2024,00,Signed on 07/10/18
1610612749,Milwaukee Bucks,203081,Damian Lillard,Damian,damian-lillard,0,G,6-2,195,"JUL 15, 1990",34.0,12,Weber State,2024,00,Traded from POR on 09/27/23
1610612749,Milwaukee Bucks,1630699,MarJon Beauchamp,MarJon,marjon-beauchamp,3,F,6-7,199,"OCT 12, 2000",24.0,2,NBA G League Ignite,2024,00,#24 Pick in 2022 Draft
1610612749,Milwaukee Bucks,1629018,Gary Trent Jr.,Gary,gary-trent-jr,5,G,6-5,204,"JAN 18, 1999",25.0,6,Duke,2024,00,Signed on 07/20/24
1610612749,Milwaukee Bucks,1641753,Chris Livingston,Chris,chris-livingston,7,F,6-6,220,"OCT 15, 2003",21.0,1,Kentucky,2024,00,#58 Pick in 2023 Draft
1610612749,Milwaukee Bucks,1626171,Bobby Portis,Bobby,bobby-portis,9,F,6-10,250,"FEB 10, 1995",29.0,9,Arkansas,2024,00,Signed on 11/24/20
1610612749,Milwaukee Bucks,201572,Brook Lopez,Brook,brook-lopez,11,C,7-1,282,"APR 01, 1988",36.0,16,Stanford,2024,00,Signed on 07/17/18
1610612749,Milwaukee Bucks,1627752,Taurean Prince,Taurean,taurean-prince,12,F,6-6,218,"MAR 22, 1994",30.0,8,Baylor,2024,00,Signed on 07/09/24
1610612749,Milwaukee Bucks,1631157,Ryan Rollins,Ryan,ryan-rollins,13,G,6-3,180,"JUL 03, 2002",22.0,2,Toledo,2024,00,Signed on 02/20/24
1610612749,Milwaukee Bucks,1641857,Liam Robbins,Liam,liam-robbins,15,C,7-0,250,"JUL 12, 1999",25.0,R,Vanderbilt,2024,00,Signed on 08/27/24
1610612749,Milwaukee Bucks,1630649,Stanley Umude,Stanley,stanley-umude,17,G,6-6,210,"APR 12, 1999",25.0,2,Arkansas,2024,00,Signed on 07/09/24
1610612749,Milwaukee Bucks,1631260,AJ Green,AJ,aj-green,20,G,6-4,190,"SEP 27, 1999",25.0,2,Northern Iowa,2024,00,Signed on 07/01/22
1610612749,Milwaukee Bucks,1641890,Tyler Smith,Tyler,tyler-smith,21,F,6-9,224,"NOV 02, 2004",20.0,R,NBA G League Ignite,2024,00,#33 Pick in 2024 Draft
1610612749,Milwaukee Bucks,203114,Khris Middleton,Khris,khris-middleton,22,F,6-7,222,"AUG 12, 1991",33.0,12,Texas A&M,2024,00,Traded from DET on 07/31/13
1610612749,Milwaukee Bucks,1626192,Pat Connaughton,Pat,pat-connaughton,24,G,6-5,209,"JAN 06, 1993",31.0,9,Notre Dame,2024,00,Signed on 08/01/18
1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,Giannis,giannis-antetokounmpo,34,F,6-11,243,"DEC 06, 1994",29.0,11,Filathlitikos,2024,00,#15 Pick in 2013 Draft
1610612749,Milwaukee Bucks,1641748,Andre Jackson Jr.,Andre,andre-jackson-jr,44,G,6-6,209,"NOV 13, 2001",22.0,1,Connecticut,2024,00,Draft Rights Traded from ORL on 06/22/23
1610612749,Milwaukee Bucks,1626153,Delon Wright,Delon,delon-wright,55,G,6-5,185,"APR 26, 1992",32.0,9,Utah,2024,00,Signed on 07/06/24
1610612749,Milwaukee Bucks,1642358,AJ Johnson,AJ,aj-johnson,77,G,6-5,160,"DEC 01, 2004",19.0,R,Illawarra,2024,00,#23 Pick in 2024 Draft
1610612750,Minnesota Timberwolves,1630545,Terrence Shannon Jr.,Terrence,terrence-shannon-jr,00,G-F,6-6,215,"JUL 30, 2000",24.0,R,Illinois,2024,00,#27 Pick in 2024 Draft
1610612750,Minnesota Timberwolves,1628978,Donte DiVincenzo,Donte,donte-divincenzo,0,G,6-4,203,"JAN 31, 1997",27.0,6,Villanova,2024,00,Traded from NYK on 10/02/24
1610612750,Minnesota Timberwolves,1630227,Daishen Nix,Daishen,daishen-nix,1,G,6-4,238,"FEB 13, 2002",22.0,3,NBA G League Ignite,2024,00,Signed on 09/21/23
1610612750,Minnesota Timberwolves,1630183,Jaden McDaniels,Jaden,jaden-mcdaniels,3,F,6-9,185,"SEP 29, 2000",24.0,4,Washington,2024,00,Draft Rights Traded from OKC on 11/20/20
1610612750,Minnesota Timberwolves,1642265,Rob Dillingham,Rob,rob-dillingham,4,G,6-3,175,"JAN 04, 2005",19.0,R,Kentucky,2024,00,Draft Rights Traded from SAS on 06/26/24
1610612750,Minnesota Timberwolves,1630162,Anthony Edwards,Anthony,anthony-edwards,5,G,6-4,225,"AUG 05, 2001",23.0,4,Georgia,2024,00,#1 Pick in 2020 Draft
1610612750,Minnesota Timberwolves,204060,Joe Ingles,Joe,joe-ingles,7,F-G,6-8,220,"OCT 02, 1987",37.0,10,Maccabi Tel Aviv,2024,00,Signed on 07/06/24
1610612750,Minnesota Timberwolves,1631169,Josh Minott,Josh,josh-minott,8,F,6-8,205,"NOV 25, 2002",21.0,2,Memphis,2024,00,Draft Rights Traded from CHA on 06/24/22
1610612750,Minnesota Timberwolves,1629638,Nickeil Alexander-Walker,Nickeil,nickeil-alexander-walker,9,G,6-5,205,"SEP 02, 1998",26.0,5,Virginia Tech,2024,00,Traded from UTA on 02/09/23
1610612750,Minnesota Timberwolves,201144,Mike Conley,Mike,mike-conley,10,G,6-0,175,"OCT 11, 1987",37.0,17,Ohio State,2024,00,Traded from UTA on 02/09/23
1610612750,Minnesota Timberwolves,1629675,Naz Reid,Naz,naz-reid,11,C-F,6-9,264,"AUG 26, 1999",25.0,5,Louisiana State,2024,00,Signed on 07/04/19
1610612750,Minnesota Timberwolves,1642399,Jesse Edwards,Jesse,jesse-edwards,14,C,7-0,236,"MAR 18, 2000",24.0,R,West Virginia,2024,00,Signed on 07/09/24
1610612750,Minnesota Timberwolves,1641740,Jaylen Clark,Jaylen,jaylen-clark,22,G,6-4,205,"OCT 13, 2001",23.0,R,UCLA,2024,00,#53 Pick in 2023 Draft
1610612750,Minnesota Timberwolves,203497,Rudy Gobert,Rudy,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",32.0,11,Cholet,2024,00,Traded from UTA on 07/06/22
1610612750,Minnesota Timberwolves,203944,Julius Randle,Julius,julius-randle,30,F-C,6-9,250,"NOV 29, 1994",29.0,10,Kentucky,2024,00,Traded from NYK on 10/02/24
1610612750,Minnesota Timberwolves,1631159,Leonard Miller,Leonard,leonard-miller,33,F,6-10,220,"NOV 26, 2003",20.0,1,NBA G League Ignite,2024,00,Draft Rights Traded from SAS on 06/23/23
1610612750,Minnesota Timberwolves,1628408,PJ Dozier,PJ,pj-dozier,35,G-F,6-6,205,"OCT 25, 1996",28.0,6,South Carolina,2024,00,Signed on 07/15/24
1610612750,Minnesota Timberwolves,1630568,Luka Garza,Luka,luka-garza,55,C,6-10,243,"DEC 27, 1998",25.0,3,Iowa,2024,00,Signed on 08/22/22
1610612751,Brooklyn Nets,1641727,Dariq Whitehead,Dariq,dariq-whitehead,0,G-F,6-6,220,"AUG 01, 2004",20.0,1,Duke,2024,00,#22 Pick in 2023 Draft
1610612751,Brooklyn Nets,1630533,Ziaire Williams,Ziaire,ziaire-williams,1,F,6-9,185,"SEP 12, 2001",23.0,3,Stanford,2024,00,Traded from MEM on 07/19/24
1610612751,Brooklyn Nets,1629661,Cameron Johnson,Cameron,cameron-johnson,2,F,6-8,210,"MAR 03, 1996",28.0,5,North Carolina,2024,00,Traded from PHX on 02/09/23
1610612751,Brooklyn Nets,1629003,Shake Milton,Shake,shake-milton,7,G,6-5,205,"SEP 26, 1996",28.0,6,Southern Methodist,2024,00,Traded from NYK on 07/06/24
1610612751,Brooklyn Nets,1642385,Cui Yongxi,Cui,cui-yongxi,8,F,6-5,190,"MAY 28, 2003",21.0,R,Guangzhou Loong Lions,2024,00,Signed on 09/20/24
1610612751,Brooklyn Nets,1630570,Trendon Watford,Trendon,trendon-watford,9,G-F,6-8,237,"NOV 09, 2000",24.0,3,Louisiana State,2024,00,Signed on 08/03/23
1610612751,Brooklyn Nets,1627732,Ben Simmons,Ben,ben-simmons,10,G-F,6-10,240,"JUL 20, 1996",28.0,6,Louisiana State,2024,00,Traded from PHI on 02/10/22
1610612751,Brooklyn Nets,1631213,Tyrese Martin,Tyrese,tyrese-martin,13,F,6-6,215,"MAR 07, 1999",25.0,1,Connecticut,2024,00,Signed on 09/20/24
1610612751,Brooklyn Nets,1641798,Jaylen Martin,Jaylen,jaylen-martin,16,G,6-6,216,"JAN 28, 2004",20.0,R,Overtime Elite,2024,00,Signed on 02/21/24
1610612751,Brooklyn Nets,203471,Dennis Schröder,Dennis,dennis-schröder,17,G,6-1,175,"SEP 15, 1993",31.0,11,Braunschweig,2024,00,Traded from TOR on 02/08/24
1610612751,Brooklyn Nets,1630549,Day'Ron Sharpe,Day'Ron,dayron-sharpe,20,C,6-9,265,"NOV 06, 2001",23.0,3,North Carolina,2024,00,Draft Rights Traded from PHX on 08/06/21
1610612751,Brooklyn Nets,1641730,Noah Clowney,Noah,noah-clowney,21,F-C,6-9,210,"JUL 14, 2004",20.0,1,Alabama,2024,00,#21 Pick in 2023 Draft
1610612751,Brooklyn Nets,1630592,Jalen Wilson,Jalen,jalen-wilson,22,F,6-6,220,"NOV 04, 2000",24.0,1,Kansas,2024,00,#51 Pick in 2023 Draft
1610612751,Brooklyn Nets,1630560,Cam Thomas,Cam,cam-thomas,24,G,6-3,210,"OCT 13, 2001",23.0,3,Louisiana State,2024,00,#27 Pick in 2021 Draft
1610612751,Brooklyn Nets,1627827,Dorian Finney-Smith,Dorian,dorian-finney-smith,28,F,6-7,220,"MAY 04, 1993",31.0,8,Florida,2024,00,Traded from DAL on 02/06/23
1610612751,Brooklyn Nets,1629651,Nic Claxton,Nic,nic-claxton,33,C,6-11,215,"APR 17, 1999",25.0,5,Georgia,2024,00,#31 Pick in 2019 Draft
1610612751,Brooklyn Nets,202711,Bojan Bogdanović,Bojan,bojan-bogdanović,44,F,6-7,226,"APR 18, 1989",35.0,10,Fenerbahce,2024,00,Traded from NYK on 07/06/24
1610612751,Brooklyn Nets,1630553,Keon Johnson,Keon,keon-johnson,45,G,6-5,185,"MAR 10, 2002",22.0,3,Tennessee,2024,00,Signed on 11/01/23
1610612752,New York Knicks,1642486,Boo Buie III,Boo,boo-buie-iii,,,6-2,180,"DEC 07, 1999",24.0,R,Northwestern,2024,00,Signed on 10/07/24
1610612752,New York Knicks,1631210,Jacob Toppin,Jacob,jacob-toppin,00,F,6-8,200,"MAY 08, 2000",24.0,1,Kentucky,2024,00,Signed on 07/06/23
1610612752,New York Knicks,1626166,Cameron Payne,Cameron,cameron-payne,1,G,6-3,183,"AUG 08, 1994",30.0,9,Murray State,2024,00,Signed on 07/15/24
1610612752,New York Knicks,1630540,Miles McBride,Miles,miles-mcbride,2,G,6-1,195,"SEP 08, 2000",24.0,3,West Virginia,2024,00,Draft Rights Traded from OKC on 07/30/21
1610612752,New York Knicks,1628404,Josh Hart,Josh,josh-hart,3,G,6-4,215,"MAR 06, 1995",29.0,7,Villanova,2024,00,Traded from POR on 02/09/23
1610612752,New York Knicks,1642359,Pacôme Dadiet,Pacôme,pacôme-dadiet,4,F,6-8,210,"JUL 27, 2005",19.0,R,Ratiopharm Ulm,2024,00,#25 Pick in 2024 Draft
1610612752,New York Knicks,1630173,Precious Achiuwa,Precious,precious-achiuwa,5,F,6-8,243,"SEP 19, 1999",25.0,4,Memphis,2024,00,Traded from TOR on 12/30/23
1610612752,New York Knicks,1628384,OG Anunoby,OG,og-anunoby,8,F-G,6-7,240,"JUL 17, 1997",27.0,7,Indiana,2024,00,Traded from TOR on 12/30/23
1610612752,New York Knicks,1641755,Kevin McCullar Jr.,Kevin,kevin-mccullar-jr,9,G,6-6,210,"MAR 15, 2001",23.0,R,Kansas,2024,00,Draft Rights Traded from PHX on 06/27/24
1610612752,New York Knicks,1628973,Jalen Brunson,Jalen,jalen-brunson,11,G,6-2,190,"AUG 31, 1996",28.0,6,Villanova,2024,00,Signed on 07/12/22
1610612752,New York Knicks,1642278,Tyler Kolek,Tyler,tyler-kolek,13,G,6-3,195,"MAR 27, 2001",23.0,R,Marquette,2024,00,Draft Rights Traded from POR on 06/27/24
1610612752,New York Knicks,1630579,Jericho Sims,Jericho,jericho-sims,20,C,6-10,250,"OCT 20, 1998",26.0,3,Texas,2024,00,#58 Pick in 2021 Draft
1610612752,New York Knicks,1629011,Mitchell Robinson,Mitchell,mitchell-robinson,23,C-F,7-0,240,"APR 01, 1998",26.0,6,Western Kentucky,2024,00,#36 Pick in 2018 Draft
1610612752,New York Knicks,1628969,Mikal Bridges,Mikal,mikal-bridges,25,G-F,6-6,209,"AUG 30, 1996",28.0,6,Villanova,2024,00,Traded from BKN on 07/06/24
1610612752,New York Knicks,1626157,Karl-Anthony Towns,Karl-Anthony,karl-anthony-towns,32,C-F,7-0,248,"NOV 15, 1995",28.0,9,Kentucky,2024,00,Traded from MIN on 10/02/24
1610612752,New York Knicks,1630346,Matt Ryan,Matt,matt-ryan,37,F,6-6,215,"APR 17, 1997",27.0,3,Tennessee-Chattanooga,2024,00,Signed on 11/05/24
1610612752,New York Knicks,1630574,Ariel Hukporti,Ariel,ariel-hukporti,55,C,6-11,246,"APR 12, 2002",22.0,R,MHP Riesen,2024,00,Draft Rights Traded from DAL on 06/27/24
1610612753,Orlando Magic,1641710,Anthony Black,Anthony,anthony-black,0,G,6-7,200,"JAN 20, 2004",20.0,1,Arkansas,2024,00,#6 Pick in 2023 Draft
1610612753,Orlando Magic,1628371,Jonathan Isaac,Jonathan,jonathan-isaac,1,F,6-10,230,"OCT 03, 1997",27.0,5,Florida State,2024,00,#6 Pick in 2017 Draft
1610612753,Orlando Magic,1631216,Caleb Houstan,Caleb,caleb-houstan,2,G,6-8,205,"JAN 09, 2003",21.0,2,Michigan,2024,00,#32 Pick in 2022 Draft
1610612753,Orlando Magic,203484,Kentavious Caldwell-Pope,Kentavious,kentavious-caldwell-pope,3,G,6-5,204,"FEB 18, 1993",31.0,11,Georgia,2024,00,Signed on 07/06/24
1610612753,Orlando Magic,1630591,Jalen Suggs,Jalen,jalen-suggs,4,G,6-5,205,"JUN 03, 2001",23.0,3,Gonzaga,2024,00,#5 Pick in 2021 Draft
1610612753,Orlando Magic,1631094,Paolo Banchero,Paolo,paolo-banchero,5,F,6-10,250,"NOV 12, 2002",21.0,2,Duke,2024,00,#1 Pick in 2022 Draft
1610612753,Orlando Magic,1630644,Mac McClung,Mac,mac-mcclung,8,G,6-2,185,"JAN 06, 1999",25.0,2,Texas Tech,2024,00,Signed on 09/13/23
1610612753,Orlando Magic,202709,Cory Joseph,Cory,cory-joseph,10,G,6-2,200,"AUG 20, 1991",33.0,13,Texas,2024,00,Signed on 07/19/24
1610612753,Orlando Magic,1630243,Trevelin Queen,Trevelin,trevelin-queen,12,G,6-5,190,"FEB 25, 1997",27.0,3,New Mexico State,2024,00,Signed on 09/12/23
1610612753,Orlando Magic,1641724,Jett Howard,Jett,jett-howard,13,G,6-6,215,"SEP 14, 2003",21.0,1,Michigan,2024,00,#11 Pick in 2023 Draft
1610612753,Orlando Magic,203914,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",30.0,10,Michigan State,2024,00,Traded from DEN on 03/25/21
1610612753,Orlando Magic,1629021,Moritz Wagner,Moritz,moritz-wagner,21,F-C,6-11,245,"APR 26, 1997",27.0,6,Michigan,2024,00,Signed on 04/27/21
1610612753,Orlando Magic,1630532,Franz Wagner,Franz,franz-wagner,22,F,6-10,220,"AUG 27, 2001",23.0,3,Michigan,2024,00,#8 Pick in 2021 Draft
1610612753,Orlando Magic,1641783,Tristan da Silva,Tristan,tristan-da-silva,23,F,6-8,217,"MAY 15, 2001",23.0,R,Colorado,2024,00,#18 Pick in 2024 Draft
1610612753,Orlando Magic,1628976,Wendell Carter Jr.,Wendell,wendell-carter-jr,34,C-F,6-10,270,"APR 16, 1999",25.0,6,Duke,2024,00,Traded from CHI on 03/25/21
1610612753,Orlando Magic,1629048,Goga Bitadze,Goga,goga-bitadze,35,C-F,6-10,250,"JUL 20, 1999",25.0,5,Mega Basket,2024,00,Signed on 02/13/23
1610612753,Orlando Magic,1630175,Cole Anthony,Cole,cole-anthony,50,G,6-2,185,"MAY 15, 2000",24.0,4,North Carolina,2024,00,#15 Pick in 2020 Draft
1610612754,Indiana Pacers,1630169,Tyrese Haliburton,Tyrese,tyrese-haliburton,0,G,6-5,185,"FEB 29, 2000",24.0,4,Iowa State,2024,00,Traded from SAC on 02/08/22
1610612754,Indiana Pacers,1631097,Bennedict Mathurin,Bennedict,bennedict-mathurin,00,G-F,6-5,210,"JUN 19, 2002",22.0,2,Arizona,2024,00,#6 Pick in 2022 Draft
1610612754,Indiana Pacers,1630167,Obi Toppin,Obi,obi-toppin,1,F,6-9,220,"MAR 04, 1998",26.0,4,Dayton,2024,00,Traded from NYK on 07/07/23
1610612754,Indiana Pacers,1629614,Andrew Nembhard,Andrew,andrew-nembhard,2,G-F,6-4,191,"JAN 16, 2000",24.0,2,Gonzaga,2024,00,#31 Pick in 2022 Draft
1610612754,Indiana Pacers,1641803,Tristen Newton,Tristen,tristen-newton,4,G,6-5,190,"APR 26, 2001",23.0,R,Connecticut,2024,00,#49 Pick in 2024 Draft
1610612754,Indiana Pacers,1641716,Jarace Walker,Jarace,jarace-walker,5,F,6-7,235,"SEP 04, 2003",21.0,1,Houston,2024,00,Draft Rights Traded from WAS on 06/23/23
1610612754,Indiana Pacers,1642402,Enrique Freeman,Enrique,enrique-freeman,8,F,6-7,206,"JUL 29, 2000",24.0,R,Akron,2024,00,#50 Pick in 2024 Draft
1610612754,Indiana Pacers,204456,T.J. McConnell,T.J.,tj-mcconnell,9,G,6-1,190,"MAR 25, 1992",32.0,9,Arizona,2024,00,Signed on 07/29/19
1610612754,Indiana Pacers,1642277,Johnny Furphy,Johnny,johnny-furphy,12,G,6-9,200,"DEC 08, 2004",19.0,R,Kansas,2024,00,Draft Rights Traded from SAS on 07/06/24
1610612754,Indiana Pacers,1630164,James Wiseman,James,james-wiseman,13,C,6-11,240,"MAR 31, 2001",23.0,3,Memphis,2024,00,Signed on 07/05/24
1610612754,Indiana Pacers,201949,James Johnson,James,james-johnson,16,F,6-7,240,"FEB 20, 1987",37.0,15,Wake Forest,2024,00,Signed on 09/15/22
1610612754,Indiana Pacers,1630543,Isaiah Jackson,Isaiah,isaiah-jackson,22,F,6-9,205,"JAN 10, 2002",22.0,3,Kentucky,2024,00,Draft Rights Traded from LAL on 08/06/21
1610612754,Indiana Pacers,1630174,Aaron Nesmith,Aaron,aaron-nesmith,23,G-F,6-6,215,"OCT 16, 1999",25.0,4,Vanderbilt,2024,00,Traded from BOS on 07/09/22
1610612754,Indiana Pacers,1641767,Ben Sheppard,Ben,ben-sheppard,26,G,6-6,190,"JUL 16, 2001",23.0,1,Belmont,2024,00,#26 Pick in 2023 Draft
